term,window,conf.low,estimate,conf.high,p.value,outcome
DPHP,prenatal,-0.031,0.015,0.061,0.5826641508089714,lh_frontalpole
DPHP,3y,-0.031,0.015,0.061,0.5826641508089714,lh_frontalpole
BCEtP,birth,0.016,0.055,0.094,0.020382710431743,rh_frontalpole
BCEtP,prenatal,0.016,0.055,0.094,0.020382710431743,rh_frontalpole
BCEtP,3y,0.016,0.055,0.094,0.020382710431743,rh_frontalpole
BDCPP,birth,0.004,0.045,0.086,0.07204839126080342,rh_frontalpole
BDCPP,prenatal,0.004,0.045,0.086,0.07204839126080342,rh_frontalpole
BDCPP,3y,0.004,0.045,0.086,0.07204839126080342,rh_frontalpole
DBuP,birth,-0.034,0.010,0.055,0.7049699956847275,rh_frontalpole
DBuP,prenatal,-0.034,0.010,0.055,0.7049699956847275,rh_frontalpole
DBuP,3y,-0.034,0.010,0.055,0.7049699956847275,rh_frontalpole
DPHP,birth,-0.012,0.039,0.089,0.20709868074296156,rh_frontalpole
DPHP,prenatal,-0.106,-0.025,0.055,0.6042637185734574,rh_frontalpole
DPHP,3y,-0.012,0.039,0.089,0.20709868074296156,rh_frontalpole
BCEtP,birth,-0.006,0.015,0.035,0.23671278052289046,lh_isthmuscingulate
BCEtP,prenatal,-0.006,0.015,0.035,0.23671278052289046,lh_isthmuscingulate
BCEtP,3y,-0.006,0.015,0.035,0.23671278052289046,lh_isthmuscingulate
BDCPP,birth,-0.012,0.009,0.029,0.48658737178183487,lh_isthmuscingulate
BDCPP,prenatal,-0.012,0.009,0.029,0.48658737178183487,lh_isthmuscingulate
BDCPP,3y,-0.012,0.009,0.029,0.48658737178183487,lh_isthmuscingulate
DBuP,birth,-0.031,-0.005,0.021,0.7401586920579595,lh_isthmuscingulate
DBuP,prenatal,-0.031,-0.005,0.021,0.7401586920579595,lh_isthmuscingulate
DBuP,3y,-0.031,-0.005,0.021,0.7401586920579595,lh_isthmuscingulate
DPHP,birth,-0.000,0.024,0.049,0.10469336620471315,lh_isthmuscingulate
DPHP,prenatal,-0.000,0.024,0.049,0.10469336620471315,lh_isthmuscingulate
DPHP,3y,-0.000,0.024,0.049,0.10469336620471315,lh_isthmuscingulate
BCEtP,birth,-0.055,-0.027,0.002,0.12141743721958764,rh_isthmuscingulate
BCEtP,prenatal,-0.032,0.013,0.058,0.6404276917508542,rh_isthmuscingulate
BCEtP,3y,-0.031,0.017,0.064,0.5592822552290168,rh_isthmuscingulate
BDCPP,birth,-0.016,0.014,0.045,0.4348352563215411,rh_isthmuscingulate
BDCPP,prenatal,-0.016,0.014,0.045,0.4348352563215411,rh_isthmuscingulate
BDCPP,3y,-0.016,0.014,0.045,0.4348352563215411,rh_isthmuscingulate
DBuP,birth,-0.040,-0.004,0.032,0.8567028908669665,rh_isthmuscingulate
DBuP,prenatal,-0.040,-0.004,0.032,0.8567028908669665,rh_isthmuscingulate
DBuP,3y,-0.040,-0.004,0.032,0.8567028908669665,rh_isthmuscingulate
DPHP,birth,-0.033,0.002,0.037,0.9311633813647894,rh_isthmuscingulate
DPHP,prenatal,-0.033,0.002,0.037,0.9311633813647894,rh_isthmuscingulate
DPHP,3y,-0.033,0.002,0.037,0.9311633813647894,rh_isthmuscingulate
BCEtP,birth,-0.031,-0.012,0.008,0.3263476359630525,lh_parsopercularis
BCEtP,prenatal,-0.031,-0.012,0.008,0.3263476359630525,lh_parsopercularis
BCEtP,3y,-0.031,-0.012,0.008,0.3263476359630525,lh_parsopercularis
BDCPP,birth,-0.041,-0.013,0.016,0.4707624842795559,lh_parsopercularis
BDCPP,prenatal,-0.041,-0.013,0.016,0.4707624842795559,lh_parsopercularis
BDCPP,3y,-0.041,-0.013,0.016,0.4707624842795559,lh_parsopercularis
DBuP,birth,-0.018,0.003,0.024,0.8405538839625177,lh_parsopercularis
DBuP,prenatal,-0.018,0.003,0.024,0.8405538839625177,lh_parsopercularis
DBuP,3y,-0.018,0.003,0.024,0.8405538839625177,lh_parsopercularis
DPHP,birth,-0.035,-0.006,0.022,0.710131382017029,lh_parsopercularis
DPHP,prenatal,-0.035,-0.006,0.022,0.710131382017029,lh_parsopercularis
DPHP,3y,-0.035,-0.006,0.022,0.710131382017029,lh_parsopercularis
BCEtP,birth,-0.018,-0.000,0.018,0.9773144920277258,rh_parsopercularis
BCEtP,prenatal,-0.018,-0.000,0.018,0.9773144920277258,rh_parsopercularis
BCEtP,3y,-0.018,-0.000,0.018,0.9773144920277258,rh_parsopercularis
BDCPP,birth,-0.031,-0.009,0.013,0.5064038122334567,rh_parsopercularis
BDCPP,prenatal,-0.031,-0.009,0.013,0.5064038122334567,rh_parsopercularis
BDCPP,3y,-0.031,-0.009,0.013,0.5064038122334567,rh_parsopercularis
DBuP,birth,-0.003,0.021,0.046,0.14707650906792935,rh_parsopercularis
DBuP,prenatal,-0.003,0.021,0.046,0.14707650906792935,rh_parsopercularis
DBuP,3y,-0.003,0.021,0.046,0.14707650906792935,rh_parsopercularis
DPHP,birth,-0.042,-0.015,0.011,0.3400456196348509,rh_parsopercularis
DPHP,prenatal,-0.042,-0.015,0.011,0.3400456196348509,rh_parsopercularis
DPHP,3y,-0.042,-0.015,0.011,0.3400456196348509,rh_parsopercularis
BCEtP,birth,-0.062,-0.015,0.031,0.5847884299783492,lh_parsorbitalis
BCEtP,prenatal,-0.006,0.023,0.053,0.18596919936182832,lh_parsorbitalis
BCEtP,3y,-0.006,0.023,0.053,0.18596919936182832,lh_parsorbitalis
BDCPP,birth,-0.032,0.000,0.033,0.9954310045148833,lh_parsorbitalis
BDCPP,prenatal,-0.032,0.000,0.033,0.9954310045148833,lh_parsorbitalis
BDCPP,3y,-0.032,0.000,0.033,0.9954310045148833,lh_parsorbitalis
DBuP,birth,-0.030,0.003,0.037,0.8819188750318526,lh_parsorbitalis
DBuP,prenatal,-0.030,0.003,0.037,0.8819188750318526,lh_parsorbitalis
DBuP,3y,-0.030,0.003,0.037,0.8819188750318526,lh_parsorbitalis
DPHP,birth,-0.090,-0.032,0.026,0.35784403487359184,lh_parsorbitalis
DPHP,prenatal,-0.014,0.017,0.048,0.37824735683940436,lh_parsorbitalis
DPHP,3y,-0.014,0.017,0.048,0.37824735683940436,lh_parsorbitalis
BCEtP,birth,-0.062,-0.015,0.032,0.5955369771587453,rh_parsorbitalis
BCEtP,prenatal,-0.010,0.021,0.051,0.26956949671707653,rh_parsorbitalis
BCEtP,3y,-0.010,0.021,0.051,0.26956949671707653,rh_parsorbitalis
BDCPP,birth,-0.030,0.009,0.047,0.7057010619426729,rh_parsorbitalis
BDCPP,prenatal,-0.030,0.009,0.047,0.7057010619426729,rh_parsorbitalis
BDCPP,3y,-0.030,0.009,0.047,0.7057010619426729,rh_parsorbitalis
DBuP,birth,-0.037,-0.006,0.024,0.7321486436173047,rh_parsorbitalis
DBuP,prenatal,-0.037,-0.006,0.024,0.7321486436173047,rh_parsorbitalis
DBuP,3y,-0.037,-0.006,0.024,0.7321486436173047,rh_parsorbitalis
DPHP,birth,-0.081,-0.024,0.034,0.5024511180366196,rh_parsorbitalis
DPHP,prenatal,-0.105,-0.047,0.012,0.1879652387310562,rh_parsorbitalis
DPHP,3y,-0.016,0.021,0.058,0.34212614296701094,rh_parsorbitalis
BCEtP,birth,-0.031,0.011,0.053,0.6630105471918648,lh_posteriorcingulate
BCEtP,prenatal,-0.023,0.020,0.062,0.44651224447394045,lh_posteriorcingulate
BCEtP,3y,-0.052,-0.024,0.004,0.1556447989012686,lh_posteriorcingulate
BDCPP,birth,-0.038,0.002,0.042,0.9365309820062845,lh_posteriorcingulate
BDCPP,prenatal,-0.027,0.013,0.053,0.5974635738304237,lh_posteriorcingulate
BDCPP,3y,-0.014,0.027,0.067,0.28019413797661324,lh_posteriorcingulate
DBuP,birth,-0.049,-0.019,0.012,0.3065350328267332,lh_posteriorcingulate
DBuP,prenatal,-0.049,-0.019,0.012,0.3065350328267332,lh_posteriorcingulate
DBuP,3y,-0.049,-0.019,0.012,0.3065350328267332,lh_posteriorcingulate
DPHP,birth,-0.030,-0.005,0.020,0.7643985121275687,lh_posteriorcingulate
DPHP,prenatal,-0.030,-0.005,0.020,0.7643985121275687,lh_posteriorcingulate
DPHP,3y,-0.030,-0.005,0.020,0.7643985121275687,lh_posteriorcingulate
BCEtP,birth,-0.019,-0.000,0.018,0.9794977971698894,rh_posteriorcingulate
BCEtP,prenatal,-0.019,-0.000,0.018,0.9794977971698894,rh_posteriorcingulate
BCEtP,3y,-0.019,-0.000,0.018,0.9794977971698894,rh_posteriorcingulate
BDCPP,birth,-0.034,-0.013,0.009,0.3388375150106211,rh_posteriorcingulate
BDCPP,prenatal,-0.034,-0.013,0.009,0.3388375150106211,rh_posteriorcingulate
BDCPP,3y,-0.018,0.019,0.056,0.4060110149099633,rh_posteriorcingulate
DBuP,birth,-0.014,0.009,0.033,0.5045363474285471,rh_posteriorcingulate
DBuP,prenatal,-0.014,0.009,0.033,0.5045363474285471,rh_posteriorcingulate
DBuP,3y,-0.014,0.009,0.033,0.5045363474285471,rh_posteriorcingulate
DPHP,birth,-0.011,0.011,0.032,0.4046746458655449,rh_posteriorcingulate
DPHP,prenatal,-0.011,0.011,0.032,0.4046746458655449,rh_posteriorcingulate
DPHP,3y,-0.011,0.011,0.032,0.4046746458655449,rh_posteriorcingulate
BCEtP,birth,-0.035,-0.003,0.029,0.8602687082271571,lh_rostralanteriorcingulate
BCEtP,prenatal,-0.035,-0.003,0.029,0.8602687082271571,lh_rostralanteriorcingulate
BCEtP,3y,-0.035,-0.003,0.029,0.8602687082271571,lh_rostralanteriorcingulate
BDCPP,birth,-0.048,-0.011,0.025,0.6072780608292533,lh_rostralanteriorcingulate
BDCPP,prenatal,-0.048,-0.011,0.025,0.6072780608292533,lh_rostralanteriorcingulate
BDCPP,3y,-0.048,-0.011,0.025,0.6072780608292533,lh_rostralanteriorcingulate
DBuP,birth,-0.078,-0.022,0.034,0.512526485562288,lh_rostralanteriorcingulate
DBuP,prenatal,-0.093,-0.031,0.032,0.4185914307195484,lh_rostralanteriorcingulate
DBuP,3y,-0.000,0.035,0.069,0.10176047951346345,lh_rostralanteriorcingulate
DPHP,birth,-0.037,0.004,0.045,0.8745781689419566,lh_rostralanteriorcingulate
DPHP,prenatal,-0.037,0.004,0.045,0.8745781689419566,lh_rostralanteriorcingulate
DPHP,3y,-0.037,0.004,0.045,0.8745781689419566,lh_rostralanteriorcingulate
BCEtP,birth,-0.033,-0.001,0.031,0.9554026200961586,rh_rostralanteriorcingulate
BCEtP,prenatal,-0.033,-0.001,0.031,0.9554026200961586,rh_rostralanteriorcingulate
BCEtP,3y,-0.033,-0.001,0.031,0.9554026200961586,rh_rostralanteriorcingulate
BDCPP,birth,-0.031,0.009,0.049,0.705243271905893,rh_rostralanteriorcingulate
BDCPP,prenatal,-0.031,0.009,0.049,0.705243271905893,rh_rostralanteriorcingulate
BDCPP,3y,-0.031,0.009,0.049,0.705243271905893,rh_rostralanteriorcingulate
DBuP,birth,-0.065,-0.005,0.055,0.8885549410174572,rh_rostralanteriorcingulate
DBuP,prenatal,0.007,0.044,0.081,0.05003372806498285,rh_rostralanteriorcingulate
DBuP,3y,-0.053,0.001,0.056,0.9724287625964836,rh_rostralanteriorcingulate
DPHP,birth,-0.035,-0.002,0.031,0.9255278052917875,rh_rostralanteriorcingulate
DPHP,prenatal,-0.035,-0.002,0.031,0.9255278052917875,rh_rostralanteriorcingulate
DPHP,3y,-0.035,-0.002,0.031,0.9255278052917875,rh_rostralanteriorcingulate
BCEtP,birth,-0.030,0.001,0.032,0.9556983553050173,lh_temporalpole
BCEtP,prenatal,-0.030,0.001,0.032,0.9556983553050173,lh_temporalpole
BCEtP,3y,-0.030,0.001,0.032,0.9556983553050173,lh_temporalpole
BDCPP,birth,-0.050,-0.004,0.042,0.8848878007384253,lh_temporalpole
BDCPP,prenatal,-0.050,-0.004,0.042,0.8848878007384253,lh_temporalpole
BDCPP,3y,-0.050,-0.004,0.042,0.8848878007384253,lh_temporalpole
DBuP,birth,-0.085,-0.035,0.015,0.24397246323568378,lh_temporalpole
DBuP,prenatal,-0.085,-0.035,0.015,0.24397246323568378,lh_temporalpole
DBuP,3y,-0.085,-0.035,0.015,0.24397246323568378,lh_temporalpole
DPHP,birth,-0.043,0.004,0.052,0.8777829950815644,lh_temporalpole
DPHP,prenatal,-0.043,0.004,0.052,0.8777829950815644,lh_temporalpole
DPHP,3y,-0.043,0.004,0.052,0.8777829950815644,lh_temporalpole
BCEtP,birth,0.015,0.064,0.113,0.030315261624090595,rh_temporalpole
BCEtP,prenatal,-0.075,0.002,0.080,0.9605366558211519,rh_temporalpole
BCEtP,3y,0.015,0.064,0.113,0.030315261624090595,rh_temporalpole
BDCPP,birth,-0.014,0.042,0.098,0.213387820459648,rh_temporalpole
BDCPP,prenatal,-0.014,0.042,0.098,0.213387820459648,rh_temporalpole
BDCPP,3y,-0.014,0.042,0.098,0.213387820459648,rh_temporalpole
DBuP,birth,-0.084,-0.013,0.059,0.772039408170941,rh_temporalpole
DBuP,prenatal,-0.084,-0.013,0.059,0.772039408170941,rh_temporalpole
DBuP,3y,-0.084,-0.013,0.059,0.772039408170941,rh_temporalpole
DPHP,birth,-0.057,0.012,0.081,0.7734886427635979,rh_temporalpole
DPHP,prenatal,-0.057,0.012,0.081,0.7734886427635979,rh_temporalpole
DPHP,3y,0.034,0.157,0.280,0.03587172701427975,rh_temporalpole
BCEtP,birth,0.001,0.015,0.029,0.0859834168094249,caudalmiddlefrontal
BCEtP,prenatal,0.001,0.015,0.029,0.0859834168094249,caudalmiddlefrontal
BCEtP,3y,0.001,0.015,0.029,0.0859834168094249,caudalmiddlefrontal
BDCPP,birth,-0.025,-0.004,0.016,0.7360003667854067,caudalmiddlefrontal
BDCPP,prenatal,-0.025,-0.004,0.016,0.7360003667854067,caudalmiddlefrontal
BDCPP,3y,-0.025,-0.004,0.016,0.7360003667854067,caudalmiddlefrontal
DBuP,birth,-0.032,-0.008,0.015,0.5548166203115359,caudalmiddlefrontal
DBuP,prenatal,-0.032,-0.008,0.015,0.5548166203115359,caudalmiddlefrontal
DBuP,3y,-0.032,-0.008,0.015,0.5548166203115359,caudalmiddlefrontal
DPHP,birth,-0.018,0.005,0.027,0.7304807784656205,caudalmiddlefrontal
DPHP,prenatal,-0.018,0.005,0.027,0.7304807784656205,caudalmiddlefrontal
DPHP,3y,-0.018,0.005,0.027,0.7304807784656205,caudalmiddlefrontal
BCEtP,birth,-0.003,0.011,0.024,0.19631214559808507,cuneus
BCEtP,prenatal,-0.003,0.011,0.024,0.19631214559808507,cuneus
BCEtP,3y,-0.003,0.011,0.024,0.19631214559808507,cuneus
BDCPP,birth,-0.020,0.000,0.020,0.9775089951714502,cuneus
BDCPP,prenatal,-0.020,0.000,0.020,0.9775089951714502,cuneus
BDCPP,3y,-0.002,0.033,0.068,0.11591359617829058,cuneus
DBuP,birth,-0.024,-0.004,0.016,0.7555178119481742,cuneus
DBuP,prenatal,-0.024,-0.004,0.016,0.7555178119481742,cuneus
DBuP,3y,-0.024,-0.004,0.016,0.7555178119481742,cuneus
DPHP,birth,-0.026,-0.007,0.012,0.5470329515606833,cuneus
DPHP,prenatal,-0.026,-0.007,0.012,0.5470329515606833,cuneus
DPHP,3y,-0.010,0.031,0.073,0.21617050700812374,cuneus
BCEtP,birth,-0.017,0.026,0.070,0.3166025627011858,entorhinal
BCEtP,prenatal,-0.017,0.026,0.070,0.3166025627011858,entorhinal
BCEtP,3y,-0.017,0.026,0.070,0.3166025627011858,entorhinal
BDCPP,birth,-0.123,-0.050,0.023,0.2554714077870286,entorhinal
BDCPP,prenatal,-0.139,-0.063,0.014,0.17606355521994926,entorhinal
BDCPP,3y,-0.002,0.043,0.088,0.1132580241683323,entorhinal
DBuP,birth,-0.015,0.042,0.099,0.2273529797266859,entorhinal
DBuP,prenatal,-0.015,0.042,0.099,0.2273529797266859,entorhinal
DBuP,3y,-0.106,-0.022,0.063,0.675972419361641,entorhinal
DPHP,birth,-0.088,-0.023,0.043,0.567096193239974,entorhinal
DPHP,prenatal,-0.088,-0.023,0.043,0.567096193239974,entorhinal
DPHP,3y,-0.088,-0.023,0.043,0.567096193239974,entorhinal
BCEtP,birth,-0.007,0.009,0.025,0.3694119110617682,fusiform
BCEtP,prenatal,-0.007,0.009,0.025,0.3694119110617682,fusiform
BCEtP,3y,-0.007,0.009,0.025,0.3694119110617682,fusiform
BDCPP,birth,-0.014,0.004,0.022,0.7079954729218148,fusiform
BDCPP,prenatal,-0.014,0.004,0.022,0.7079954729218148,fusiform
BDCPP,3y,-0.014,0.004,0.022,0.7079954729218148,fusiform
DBuP,birth,-0.015,0.007,0.028,0.6126524704413454,fusiform
DBuP,prenatal,-0.015,0.007,0.028,0.6126524704413454,fusiform
DBuP,3y,-0.015,0.007,0.028,0.6126524704413454,fusiform
DPHP,birth,-0.016,0.003,0.023,0.7716516777703687,fusiform
DPHP,prenatal,-0.016,0.003,0.023,0.7716516777703687,fusiform
DPHP,3y,0.000,0.040,0.080,0.09842175279610171,fusiform
BCEtP,birth,-0.015,0.003,0.022,0.7665878495711711,inferiorparietal
BCEtP,prenatal,-0.015,0.003,0.022,0.7665878495711711,inferiorparietal
BCEtP,3y,-0.015,0.003,0.022,0.7665878495711711,inferiorparietal
BDCPP,birth,-0.023,0.002,0.028,0.8809388177394671,inferiorparietal
BDCPP,prenatal,-0.023,0.002,0.028,0.8809388177394671,inferiorparietal
BDCPP,3y,-0.023,0.002,0.028,0.8809388177394671,inferiorparietal
DBuP,birth,-0.015,0.005,0.024,0.6992242679437943,inferiorparietal
DBuP,prenatal,-0.015,0.005,0.024,0.6992242679437943,inferiorparietal
DBuP,3y,-0.015,0.005,0.024,0.6992242679437943,inferiorparietal
DPHP,birth,-0.026,-0.004,0.018,0.761508464571748,inferiorparietal
DPHP,prenatal,-0.026,-0.004,0.018,0.761508464571748,inferiorparietal
DPHP,3y,-0.004,0.039,0.082,0.1318890417226794,inferiorparietal
BCEtP,birth,-0.019,0.002,0.024,0.8543164069616274,inferiortemporal
BCEtP,prenatal,-0.019,0.002,0.024,0.8543164069616274,inferiortemporal
BCEtP,3y,-0.019,0.002,0.024,0.8543164069616274,inferiortemporal
BDCPP,birth,-0.015,0.010,0.034,0.5125616167894884,inferiortemporal
BDCPP,prenatal,-0.015,0.010,0.034,0.5125616167894884,inferiortemporal
BDCPP,3y,-0.015,0.010,0.034,0.5125616167894884,inferiortemporal
DBuP,birth,-0.061,-0.022,0.017,0.3586627167692962,inferiortemporal
DBuP,prenatal,-0.013,0.011,0.035,0.46080512084967484,inferiortemporal
DBuP,3y,-0.013,0.011,0.035,0.46080512084967484,inferiortemporal
DPHP,birth,-0.013,0.009,0.032,0.49372779358202334,inferiortemporal
DPHP,prenatal,-0.013,0.009,0.032,0.49372779358202334,inferiortemporal
DPHP,3y,-0.013,0.009,0.032,0.49372779358202334,inferiortemporal
BCEtP,birth,-0.012,0.003,0.018,0.7602438202124906,lateraloccipital
BCEtP,prenatal,-0.012,0.003,0.018,0.7602438202124906,lateraloccipital
BCEtP,3y,-0.012,0.003,0.018,0.7602438202124906,lateraloccipital
BDCPP,birth,-0.023,-0.002,0.019,0.8500318285368673,lateraloccipital
BDCPP,prenatal,-0.023,-0.002,0.019,0.8500318285368673,lateraloccipital
BDCPP,3y,-0.023,-0.002,0.019,0.8500318285368673,lateraloccipital
DBuP,birth,-0.030,-0.007,0.017,0.6296361048243122,lateraloccipital
DBuP,prenatal,-0.030,-0.007,0.017,0.6296361048243122,lateraloccipital
DBuP,3y,-0.030,-0.007,0.017,0.6296361048243122,lateraloccipital
DPHP,birth,-0.022,-0.004,0.014,0.7123662731125128,lateraloccipital
DPHP,prenatal,-0.022,-0.004,0.014,0.7123662731125128,lateraloccipital
DPHP,3y,-0.008,0.026,0.061,0.2128873409470658,lateraloccipital
BCEtP,birth,-0.018,0.001,0.021,0.9222736240168058,lateralorbitofrontal
BCEtP,prenatal,-0.018,0.001,0.021,0.9222736240168058,lateralorbitofrontal
BCEtP,3y,-0.018,0.001,0.021,0.9222736240168058,lateralorbitofrontal
BDCPP,birth,-0.040,-0.015,0.009,0.2997083127547331,lateralorbitofrontal
BDCPP,prenatal,-0.040,-0.015,0.009,0.2997083127547331,lateralorbitofrontal
BDCPP,3y,-0.011,0.030,0.072,0.22701525720519958,lateralorbitofrontal
DBuP,birth,-0.006,0.020,0.046,0.20163089189663275,lateralorbitofrontal
DBuP,prenatal,-0.006,0.020,0.046,0.20163089189663275,lateralorbitofrontal
DBuP,3y,-0.006,0.020,0.046,0.20163089189663275,lateralorbitofrontal
DPHP,birth,-0.037,-0.009,0.019,0.585052652645204,lateralorbitofrontal
DPHP,prenatal,-0.037,-0.009,0.019,0.585052652645204,lateralorbitofrontal
DPHP,3y,-0.037,-0.009,0.019,0.585052652645204,lateralorbitofrontal
BCEtP,birth,-0.018,-0.003,0.012,0.7455543879755202,lingual
BCEtP,prenatal,-0.018,-0.003,0.012,0.7455543879755202,lingual
BCEtP,3y,-0.018,-0.003,0.012,0.7455543879755202,lingual
BDCPP,birth,-0.026,-0.004,0.017,0.746745852822502,lingual
BDCPP,prenatal,-0.026,-0.004,0.017,0.746745852822502,lingual
BDCPP,3y,-0.009,0.029,0.067,0.21052489959402598,lingual
DBuP,birth,-0.028,-0.003,0.023,0.8687682068450275,lingual
DBuP,prenatal,-0.028,-0.003,0.023,0.8687682068450275,lingual
DBuP,3y,-0.028,-0.003,0.023,0.8687682068450275,lingual
DPHP,birth,-0.016,0.006,0.028,0.6667407668527529,lingual
DPHP,prenatal,-0.016,0.006,0.028,0.6667407668527529,lingual
DPHP,3y,-0.016,0.006,0.028,0.6667407668527529,lingual
BCEtP,birth,-0.026,-0.009,0.009,0.4113829953804583,medialorbitofrontal
BCEtP,prenatal,-0.011,0.017,0.045,0.32586857739618313,medialorbitofrontal
BCEtP,3y,-0.026,-0.009,0.009,0.4113829953804583,medialorbitofrontal
BDCPP,birth,-0.022,-0.003,0.017,0.8267805183189776,medialorbitofrontal
BDCPP,prenatal,-0.022,-0.003,0.017,0.8267805183189776,medialorbitofrontal
BDCPP,3y,0.002,0.036,0.070,0.08052079157396416,medialorbitofrontal
DBuP,birth,-0.063,-0.024,0.015,0.31575340200352936,medialorbitofrontal
DBuP,prenatal,-0.061,-0.017,0.027,0.5297297621314386,medialorbitofrontal
DBuP,3y,-0.044,-0.007,0.030,0.7506906342077136,medialorbitofrontal
DPHP,birth,-0.031,-0.002,0.027,0.9050679171512093,medialorbitofrontal
DPHP,prenatal,-0.031,-0.002,0.027,0.9050679171512093,medialorbitofrontal
DPHP,3y,-0.031,-0.002,0.027,0.9050679171512093,medialorbitofrontal
