term,window,conf.low,estimate,conf.high,p.value,outcome
BCEtP,birth,-0.159,-0.058,0.044,0.35141521074431525,lh_caudalanteriorcingulate
BCEtP,prenatal,-0.025,0.038,0.101,0.31727514818359837,lh_caudalanteriorcingulate
BCEtP,3y,-0.025,0.038,0.101,0.31727514818359837,lh_caudalanteriorcingulate
BDCPP,birth,-0.051,0.014,0.079,0.7190737373050623,lh_caudalanteriorcingulate
BDCPP,prenatal,-0.051,0.014,0.079,0.7190737373050623,lh_caudalanteriorcingulate
BDCPP,3y,-0.051,0.014,0.079,0.7190737373050623,lh_caudalanteriorcingulate
DBuP,birth,-0.035,0.037,0.109,0.4010679120804965,lh_caudalanteriorcingulate
DBuP,prenatal,-0.035,0.037,0.109,0.4010679120804965,lh_caudalanteriorcingulate
DBuP,3y,-0.035,0.037,0.109,0.4010679120804965,lh_caudalanteriorcingulate
DPHP,birth,-0.088,-0.026,0.036,0.48434279525566915,lh_caudalanteriorcingulate
DPHP,prenatal,-0.088,-0.026,0.036,0.48434279525566915,lh_caudalanteriorcingulate
DPHP,3y,-0.088,-0.026,0.036,0.48434279525566915,lh_caudalanteriorcingulate
BCEtP,birth,0.001,0.070,0.139,0.0950894981396253,rh_caudalanteriorcingulate
BCEtP,prenatal,-0.139,-0.030,0.079,0.6489210411611348,rh_caudalanteriorcingulate
BCEtP,3y,0.001,0.070,0.139,0.0950894981396253,rh_caudalanteriorcingulate
BDCPP,birth,-0.087,-0.013,0.060,0.7613586063890271,rh_caudalanteriorcingulate
BDCPP,prenatal,-0.087,-0.013,0.060,0.7613586063890271,rh_caudalanteriorcingulate
BDCPP,3y,-0.087,-0.013,0.060,0.7613586063890271,rh_caudalanteriorcingulate
DBuP,birth,-0.130,-0.033,0.064,0.5730211609467395,rh_caudalanteriorcingulate
DBuP,prenatal,-0.130,-0.033,0.064,0.5730211609467395,rh_caudalanteriorcingulate
DBuP,3y,-0.130,-0.033,0.064,0.5730211609467395,rh_caudalanteriorcingulate
DPHP,birth,-0.093,-0.007,0.080,0.9014549306178771,rh_caudalanteriorcingulate
DPHP,prenatal,-0.093,-0.007,0.080,0.9014549306178771,rh_caudalanteriorcingulate
DPHP,3y,-0.093,-0.007,0.080,0.9014549306178771,rh_caudalanteriorcingulate
BCEtP,birth,-0.043,-0.020,0.004,0.16823370646657976,lh_frontalpole
BCEtP,prenatal,-0.043,-0.020,0.004,0.16823370646657976,lh_frontalpole
BCEtP,3y,-0.043,-0.020,0.004,0.16823370646657976,lh_frontalpole
BDCPP,birth,-0.032,-0.009,0.014,0.523029115621672,lh_frontalpole
BDCPP,prenatal,-0.032,-0.009,0.014,0.523029115621672,lh_frontalpole
BDCPP,3y,-0.032,-0.009,0.014,0.523029115621672,lh_frontalpole
DBuP,birth,-0.042,-0.003,0.036,0.8967804987438442,lh_frontalpole
DBuP,prenatal,-0.042,-0.003,0.036,0.8967804987438442,lh_frontalpole
DBuP,3y,-0.042,-0.003,0.036,0.8967804987438442,lh_frontalpole
DPHP,birth,-0.029,0.001,0.031,0.956717474207024,lh_frontalpole
DPHP,prenatal,-0.029,0.001,0.031,0.956717474207024,lh_frontalpole
DPHP,3y,-0.029,0.001,0.031,0.956717474207024,lh_frontalpole
BCEtP,birth,-0.017,0.016,0.049,0.4245859505495314,rh_frontalpole
BCEtP,prenatal,-0.017,0.016,0.049,0.4245859505495314,rh_frontalpole
BCEtP,3y,-0.017,0.016,0.049,0.4245859505495314,rh_frontalpole
BDCPP,birth,-0.014,0.024,0.061,0.30459676638416355,rh_frontalpole
BDCPP,prenatal,-0.014,0.024,0.061,0.30459676638416355,rh_frontalpole
BDCPP,3y,-0.014,0.024,0.061,0.30459676638416355,rh_frontalpole
DBuP,birth,-0.018,0.014,0.047,0.46406096027211685,rh_frontalpole
DBuP,prenatal,-0.018,0.014,0.047,0.46406096027211685,rh_frontalpole
DBuP,3y,-0.018,0.014,0.047,0.46406096027211685,rh_frontalpole
DPHP,birth,-0.020,0.021,0.063,0.3978583891922858,rh_frontalpole
DPHP,prenatal,-0.020,0.021,0.063,0.3978583891922858,rh_frontalpole
DPHP,3y,-0.020,0.021,0.063,0.3978583891922858,rh_frontalpole
BCEtP,birth,-0.062,-0.008,0.046,0.8131577340106676,lh_temporalpole
BCEtP,prenatal,-0.062,-0.008,0.046,0.8131577340106676,lh_temporalpole
BCEtP,3y,-0.062,-0.008,0.046,0.8131577340106676,lh_temporalpole
BDCPP,birth,-0.092,-0.035,0.022,0.31532758656462634,lh_temporalpole
BDCPP,prenatal,-0.092,-0.035,0.022,0.31532758656462634,lh_temporalpole
BDCPP,3y,-0.092,-0.035,0.022,0.31532758656462634,lh_temporalpole
DBuP,birth,-0.092,-0.029,0.033,0.44446228122218723,lh_temporalpole
DBuP,prenatal,-0.092,-0.029,0.033,0.44446228122218723,lh_temporalpole
DBuP,3y,-0.092,-0.029,0.033,0.44446228122218723,lh_temporalpole
DPHP,birth,-0.063,-0.007,0.050,0.8472169132655762,lh_temporalpole
DPHP,prenatal,-0.063,-0.007,0.050,0.8472169132655762,lh_temporalpole
DPHP,3y,-0.063,-0.007,0.050,0.8472169132655762,lh_temporalpole
BCEtP,birth,-0.032,0.019,0.069,0.5455231644046395,rh_temporalpole
BCEtP,prenatal,-0.032,0.019,0.069,0.5455231644046395,rh_temporalpole
BCEtP,3y,-0.032,0.019,0.069,0.5455231644046395,rh_temporalpole
BDCPP,birth,-0.059,0.003,0.065,0.930037649393638,rh_temporalpole
BDCPP,prenatal,-0.059,0.003,0.065,0.930037649393638,rh_temporalpole
BDCPP,3y,-0.059,0.003,0.065,0.930037649393638,rh_temporalpole
DBuP,birth,-0.104,-0.034,0.036,0.4216201356847187,rh_temporalpole
DBuP,prenatal,-0.104,-0.034,0.036,0.4216201356847187,rh_temporalpole
DBuP,3y,-0.104,-0.034,0.036,0.4216201356847187,rh_temporalpole
DPHP,birth,-0.079,-0.021,0.036,0.5395513785625152,rh_temporalpole
DPHP,prenatal,-0.079,-0.021,0.036,0.5395513785625152,rh_temporalpole
DPHP,3y,-0.014,0.099,0.213,0.14976395417779048,rh_temporalpole
BCEtP,birth,0.003,0.151,0.299,0.09226659084837685,caudalmiddlefrontal
BCEtP,prenatal,0.003,0.151,0.299,0.09226659084837685,caudalmiddlefrontal
BCEtP,3y,0.003,0.151,0.299,0.09226659084837685,caudalmiddlefrontal
BDCPP,birth,-0.116,0.031,0.177,0.7308542672404308,caudalmiddlefrontal
BDCPP,prenatal,-0.116,0.031,0.177,0.7308542672404308,caudalmiddlefrontal
BDCPP,3y,-0.116,0.031,0.177,0.7308542672404308,caudalmiddlefrontal
DBuP,birth,-0.191,0.119,0.429,0.5270733399690533,caudalmiddlefrontal
DBuP,prenatal,-0.340,-0.143,0.055,0.23550598232644737,caudalmiddlefrontal
DBuP,3y,-0.340,-0.143,0.055,0.23550598232644737,caudalmiddlefrontal
DPHP,birth,-0.216,-0.046,0.123,0.6527029349999753,caudalmiddlefrontal
DPHP,prenatal,-0.216,-0.046,0.123,0.6527029349999753,caudalmiddlefrontal
DPHP,3y,-0.216,-0.046,0.123,0.6527029349999753,caudalmiddlefrontal
BCEtP,birth,-0.038,0.039,0.116,0.4093641506063559,cuneus
BCEtP,prenatal,-0.038,0.039,0.116,0.4093641506063559,cuneus
BCEtP,3y,-0.038,0.039,0.116,0.4093641506063559,cuneus
BDCPP,birth,-0.058,0.023,0.104,0.6393898028365268,cuneus
BDCPP,prenatal,-0.058,0.023,0.104,0.6393898028365268,cuneus
BDCPP,3y,-0.058,0.023,0.104,0.6393898028365268,cuneus
DBuP,birth,-0.156,-0.063,0.031,0.27224162857327194,cuneus
DBuP,prenatal,-0.156,-0.063,0.031,0.27224162857327194,cuneus
DBuP,3y,-0.156,-0.063,0.031,0.27224162857327194,cuneus
DPHP,birth,-0.126,0.001,0.129,0.987442550781053,cuneus
DPHP,prenatal,-0.178,-0.097,-0.015,0.05074483892604076,cuneus
DPHP,3y,-0.040,0.140,0.321,0.20025157470970106,cuneus
BCEtP,birth,-0.034,0.012,0.058,0.6625241594289861,entorhinal
BCEtP,prenatal,-0.034,0.012,0.058,0.6625241594289861,entorhinal
BCEtP,3y,-0.034,0.012,0.058,0.6625241594289861,entorhinal
BDCPP,birth,-0.053,-0.006,0.040,0.8192622634107695,entorhinal
BDCPP,prenatal,-0.053,-0.006,0.040,0.8192622634107695,entorhinal
BDCPP,3y,-0.053,-0.006,0.040,0.8192622634107695,entorhinal
DBuP,birth,-0.086,-0.021,0.044,0.5884005890055396,entorhinal
DBuP,prenatal,-0.086,-0.021,0.044,0.5884005890055396,entorhinal
DBuP,3y,-0.086,-0.021,0.044,0.5884005890055396,entorhinal
DPHP,birth,-0.096,-0.030,0.035,0.4483997440988331,entorhinal
DPHP,prenatal,-0.096,-0.030,0.035,0.4483997440988331,entorhinal
DPHP,3y,-0.096,-0.030,0.035,0.4483997440988331,entorhinal
BCEtP,birth,-0.145,0.003,0.151,0.9735053069592414,fusiform
BCEtP,prenatal,-0.145,0.003,0.151,0.9735053069592414,fusiform
BCEtP,3y,-0.145,0.003,0.151,0.9735053069592414,fusiform
BDCPP,birth,-0.120,0.046,0.213,0.6470632233210354,fusiform
BDCPP,prenatal,-0.120,0.046,0.213,0.6470632233210354,fusiform
BDCPP,3y,-0.120,0.046,0.213,0.6470632233210354,fusiform
DBuP,birth,-0.221,-0.024,0.173,0.8416509260048722,fusiform
DBuP,prenatal,-0.221,-0.024,0.173,0.8416509260048722,fusiform
DBuP,3y,-0.221,-0.024,0.173,0.8416509260048722,fusiform
DPHP,birth,-0.318,-0.138,0.042,0.20745989866995795,fusiform
DPHP,prenatal,-0.318,-0.138,0.042,0.20745989866995795,fusiform
DPHP,3y,-0.318,-0.138,0.042,0.20745989866995795,fusiform
BCEtP,birth,-0.190,0.090,0.370,0.5978065001854916,inferiorparietal
BCEtP,prenatal,-0.190,0.090,0.370,0.5978065001854916,inferiorparietal
BCEtP,3y,-0.190,0.090,0.370,0.5978065001854916,inferiorparietal
BDCPP,birth,-0.288,0.019,0.326,0.9183004991429949,inferiorparietal
BDCPP,prenatal,-0.288,0.019,0.326,0.9183004991429949,inferiorparietal
BDCPP,3y,-0.288,0.019,0.326,0.9183004991429949,inferiorparietal
DBuP,birth,-0.306,0.018,0.343,0.9252682846721094,inferiorparietal
DBuP,prenatal,-0.306,0.018,0.343,0.9252682846721094,inferiorparietal
DBuP,3y,-0.306,0.018,0.343,0.9252682846721094,inferiorparietal
DPHP,birth,-0.264,0.010,0.285,0.9509767816450199,inferiorparietal
DPHP,prenatal,-0.264,0.010,0.285,0.9509767816450199,inferiorparietal
DPHP,3y,-0.264,0.010,0.285,0.9509767816450199,inferiorparietal
BCEtP,birth,-0.272,-0.103,0.065,0.314035432132568,inferiortemporal
BCEtP,prenatal,-0.272,-0.103,0.065,0.314035432132568,inferiortemporal
BCEtP,3y,-0.272,-0.103,0.065,0.314035432132568,inferiortemporal
BDCPP,birth,-0.116,0.116,0.348,0.40900260986154746,inferiortemporal
BDCPP,prenatal,-0.116,0.116,0.348,0.40900260986154746,inferiortemporal
BDCPP,3y,-0.116,0.116,0.348,0.40900260986154746,inferiortemporal
DBuP,birth,-0.207,0.053,0.313,0.7358885226615266,inferiortemporal
DBuP,prenatal,-0.207,0.053,0.313,0.7358885226615266,inferiortemporal
DBuP,3y,-0.207,0.053,0.313,0.7358885226615266,inferiortemporal
DPHP,birth,-0.388,-0.148,0.091,0.30842936305358293,inferiortemporal
DPHP,prenatal,-0.388,-0.148,0.091,0.30842936305358293,inferiortemporal
DPHP,3y,-0.105,0.340,0.786,0.2083304667297152,inferiortemporal
BCEtP,birth,-0.083,-0.032,0.019,0.30609587955290096,isthmuscingulate
BCEtP,prenatal,-0.083,-0.032,0.019,0.30609587955290096,isthmuscingulate
BCEtP,3y,-0.083,-0.032,0.019,0.30609587955290096,isthmuscingulate
BDCPP,birth,-0.026,0.019,0.064,0.4855641422512298,isthmuscingulate
BDCPP,prenatal,-0.026,0.019,0.064,0.4855641422512298,isthmuscingulate
BDCPP,3y,-0.026,0.019,0.064,0.4855641422512298,isthmuscingulate
DBuP,birth,-0.061,0.005,0.071,0.8978665882407777,isthmuscingulate
DBuP,prenatal,-0.061,0.005,0.071,0.8978665882407777,isthmuscingulate
DBuP,3y,-0.061,0.005,0.071,0.8978665882407777,isthmuscingulate
DPHP,birth,-0.105,-0.056,-0.008,0.056511565104467865,isthmuscingulate
DPHP,prenatal,-0.105,-0.056,-0.008,0.056511565104467865,isthmuscingulate
DPHP,3y,-0.052,0.048,0.149,0.4282292887718977,isthmuscingulate
BCEtP,birth,-0.229,0.000,0.229,0.9982349882289792,lateraloccipital
BCEtP,prenatal,-0.229,0.000,0.229,0.9982349882289792,lateraloccipital
BCEtP,3y,-0.229,0.000,0.229,0.9982349882289792,lateraloccipital
BDCPP,birth,-0.258,-0.018,0.222,0.9025824712161598,lateraloccipital
BDCPP,prenatal,-0.258,-0.018,0.222,0.9025824712161598,lateraloccipital
BDCPP,3y,-0.258,-0.018,0.222,0.9025824712161598,lateraloccipital
DBuP,birth,-0.441,-0.164,0.114,0.33192899735220827,lateraloccipital
DBuP,prenatal,-0.441,-0.164,0.114,0.33192899735220827,lateraloccipital
DBuP,3y,-0.441,-0.164,0.114,0.33192899735220827,lateraloccipital
DPHP,birth,-0.425,-0.139,0.147,0.42457996147971944,lateraloccipital
DPHP,prenatal,-0.425,-0.139,0.147,0.42457996147971944,lateraloccipital
DPHP,3y,0.005,0.523,1.040,0.0967382573150168,lateraloccipital
BCEtP,birth,0.050,0.216,0.381,0.03194379269540507,lateralorbitofrontal
BCEtP,prenatal,-0.080,0.014,0.108,0.8029145980939716,lateralorbitofrontal
BCEtP,3y,-0.080,0.014,0.108,0.8029145980939716,lateralorbitofrontal
BDCPP,birth,-0.011,0.105,0.221,0.13723784771392267,lateralorbitofrontal
BDCPP,prenatal,-0.011,0.105,0.221,0.13723784771392267,lateralorbitofrontal
BDCPP,3y,-0.011,0.105,0.221,0.13723784771392267,lateralorbitofrontal
DBuP,birth,-0.147,0.012,0.170,0.9050977580190969,lateralorbitofrontal
DBuP,prenatal,-0.147,0.012,0.170,0.9050977580190969,lateralorbitofrontal
DBuP,3y,-0.147,0.012,0.170,0.9050977580190969,lateralorbitofrontal
DPHP,birth,-0.191,-0.027,0.137,0.7858825731477925,lateralorbitofrontal
DPHP,prenatal,-0.191,-0.027,0.137,0.7858825731477925,lateralorbitofrontal
DPHP,3y,-0.191,-0.027,0.137,0.7858825731477925,lateralorbitofrontal
BCEtP,birth,-0.145,0.026,0.197,0.8035074931058648,lingual
BCEtP,prenatal,-0.145,0.026,0.197,0.8035074931058648,lingual
BCEtP,3y,-0.145,0.026,0.197,0.8035074931058648,lingual
BDCPP,birth,-0.004,0.145,0.293,0.1088392868127912,lingual
BDCPP,prenatal,-0.004,0.145,0.293,0.1088392868127912,lingual
BDCPP,3y,-0.004,0.145,0.293,0.1088392868127912,lingual
DBuP,birth,-0.411,-0.214,-0.016,0.07541830290811669,lingual
DBuP,prenatal,-0.411,-0.214,-0.016,0.07541830290811669,lingual
DBuP,3y,-0.278,0.016,0.311,0.9266241408316656,lingual
DPHP,birth,-0.230,-0.043,0.144,0.7037213104341848,lingual
DPHP,prenatal,-0.230,-0.043,0.144,0.7037213104341848,lingual
DPHP,3y,-0.230,-0.043,0.144,0.7037213104341848,lingual
BCEtP,birth,-0.018,0.040,0.098,0.2567028773765553,medialorbitofrontal
BCEtP,prenatal,-0.018,0.040,0.098,0.2567028773765553,medialorbitofrontal
BCEtP,3y,-0.018,0.040,0.098,0.2567028773765553,medialorbitofrontal
BDCPP,birth,-0.020,0.056,0.133,0.22500170926425722,medialorbitofrontal
BDCPP,prenatal,-0.020,0.056,0.133,0.22500170926425722,medialorbitofrontal
BDCPP,3y,-0.020,0.056,0.133,0.22500170926425722,medialorbitofrontal
DBuP,birth,-0.012,0.081,0.173,0.1501309748632338,medialorbitofrontal
DBuP,prenatal,-0.012,0.081,0.173,0.1501309748632338,medialorbitofrontal
DBuP,3y,-0.012,0.081,0.173,0.1501309748632338,medialorbitofrontal
DPHP,birth,-0.064,0.021,0.105,0.6881762438272905,medialorbitofrontal
DPHP,prenatal,-0.064,0.021,0.105,0.6881762438272905,medialorbitofrontal
DPHP,3y,-0.064,0.021,0.105,0.6881762438272905,medialorbitofrontal
BCEtP,birth,-0.077,0.183,0.444,0.24676395278932395,middletemporal
BCEtP,prenatal,-0.182,-0.022,0.137,0.8190630485659245,middletemporal
BCEtP,3y,-0.182,-0.022,0.137,0.8190630485659245,middletemporal
BDCPP,birth,-0.246,0.024,0.294,0.8849863554471232,middletemporal
BDCPP,prenatal,-0.246,0.024,0.294,0.8849863554471232,middletemporal
BDCPP,3y,-0.246,0.024,0.294,0.8849863554471232,middletemporal
DBuP,birth,-0.080,0.173,0.426,0.2600471713151914,middletemporal
DBuP,prenatal,-0.080,0.173,0.426,0.2600471713151914,middletemporal
DBuP,3y,-0.080,0.173,0.426,0.2600471713151914,middletemporal
DPHP,birth,-0.331,-0.103,0.125,0.4586167963509268,middletemporal
DPHP,prenatal,-0.331,-0.103,0.125,0.4586167963509268,middletemporal
DPHP,3y,-0.331,-0.103,0.125,0.4586167963509268,middletemporal
BCEtP,birth,-0.017,0.015,0.047,0.4467401615564479,parahippocampal
BCEtP,prenatal,-0.017,0.015,0.047,0.4467401615564479,parahippocampal
BCEtP,3y,-0.017,0.015,0.047,0.4467401615564479,parahippocampal
BDCPP,birth,-0.036,0.001,0.038,0.9635380295228397,parahippocampal
BDCPP,prenatal,-0.036,0.001,0.038,0.9635380295228397,parahippocampal
BDCPP,3y,-0.036,0.001,0.038,0.9635380295228397,parahippocampal
DBuP,birth,-0.054,-0.010,0.033,0.6969340077560575,parahippocampal
DBuP,prenatal,-0.054,-0.010,0.033,0.6969340077560575,parahippocampal
DBuP,3y,-0.054,-0.010,0.033,0.6969340077560575,parahippocampal
DPHP,birth,-0.062,-0.025,0.013,0.2772333208435547,parahippocampal
DPHP,prenatal,-0.062,-0.025,0.013,0.2772333208435547,parahippocampal
DPHP,3y,-0.062,-0.025,0.013,0.2772333208435547,parahippocampal
BCEtP,birth,0.014,0.072,0.130,0.04132838087355628,paracentral
BCEtP,prenatal,0.014,0.072,0.130,0.04132838087355628,paracentral
BCEtP,3y,0.014,0.072,0.130,0.04132838087355628,paracentral
BDCPP,birth,-0.007,0.069,0.145,0.13751355908419927,paracentral
BDCPP,prenatal,-0.007,0.069,0.145,0.13751355908419927,paracentral
BDCPP,3y,-0.007,0.069,0.145,0.13751355908419927,paracentral
DBuP,birth,-0.040,0.071,0.182,0.291843673849581,paracentral
DBuP,prenatal,-0.040,0.071,0.182,0.291843673849581,paracentral
DBuP,3y,-0.040,0.071,0.182,0.291843673849581,paracentral
DPHP,birth,-0.031,0.058,0.147,0.28257927676777606,paracentral
DPHP,prenatal,-0.031,0.058,0.147,0.28257927676777606,paracentral
DPHP,3y,-0.031,0.058,0.147,0.28257927676777606,paracentral
BCEtP,birth,-0.119,-0.035,0.050,0.5028945810313459,parsopercularis
BCEtP,prenatal,-0.119,-0.035,0.050,0.5028945810313459,parsopercularis
BCEtP,3y,-0.119,-0.035,0.050,0.5028945810313459,parsopercularis
BDCPP,birth,-0.081,0.003,0.088,0.9490085631552553,parsopercularis
BDCPP,prenatal,-0.081,0.003,0.088,0.9490085631552553,parsopercularis
BDCPP,3y,-0.081,0.003,0.088,0.9490085631552553,parsopercularis
DBuP,birth,-0.117,-0.013,0.090,0.8315821499295378,parsopercularis
DBuP,prenatal,-0.117,-0.013,0.090,0.8315821499295378,parsopercularis
DBuP,3y,-0.117,-0.013,0.090,0.8315821499295378,parsopercularis
DPHP,birth,-0.135,-0.054,0.028,0.2807949198953511,parsopercularis
DPHP,prenatal,-0.135,-0.054,0.028,0.2807949198953511,parsopercularis
DPHP,3y,-0.135,-0.054,0.028,0.2807949198953511,parsopercularis
BCEtP,birth,-0.036,0.014,0.064,0.6451834473220921,parsorbitalis
BCEtP,prenatal,-0.036,0.014,0.064,0.6451834473220921,parsorbitalis
BCEtP,3y,-0.036,0.014,0.064,0.6451834473220921,parsorbitalis
BDCPP,birth,-0.005,0.046,0.097,0.1346606255748537,parsorbitalis
BDCPP,prenatal,-0.005,0.046,0.097,0.1346606255748537,parsorbitalis
BDCPP,3y,-0.005,0.046,0.097,0.1346606255748537,parsorbitalis
DBuP,birth,-0.125,-0.061,0.004,0.12320469277853241,parsorbitalis
DBuP,prenatal,-0.125,-0.061,0.004,0.12320469277853241,parsorbitalis
DBuP,3y,-0.085,0.010,0.105,0.8620625854655581,parsorbitalis
DPHP,birth,-0.045,0.015,0.075,0.6849845503945334,parsorbitalis
DPHP,prenatal,-0.045,0.015,0.075,0.6849845503945334,parsorbitalis
DPHP,3y,-0.045,0.015,0.075,0.6849845503945334,parsorbitalis
BCEtP,birth,-0.055,0.071,0.196,0.35415915353856464,parstriangularis
BCEtP,prenatal,-0.103,0.028,0.158,0.7245674665614545,parstriangularis
BCEtP,3y,-0.136,0.003,0.142,0.973562362576491,parstriangularis
BDCPP,birth,-0.140,0.027,0.193,0.7917794412548247,parstriangularis
BDCPP,prenatal,-0.171,0.003,0.178,0.9753549739380138,parstriangularis
BDCPP,3y,-0.248,-0.139,-0.031,0.034502821534038164,parstriangularis
DBuP,birth,-0.216,-0.085,0.045,0.28224194136737746,parstriangularis
DBuP,prenatal,-0.216,-0.085,0.045,0.28224194136737746,parstriangularis
DBuP,3y,-0.216,-0.085,0.045,0.28224194136737746,parstriangularis
DPHP,birth,-0.149,0.017,0.183,0.8665085417270079,parstriangularis
DPHP,prenatal,-0.217,-0.116,-0.015,0.05885497795651007,parstriangularis
DPHP,3y,-0.217,-0.116,-0.015,0.05885497795651007,parstriangularis
BCEtP,birth,-0.017,0.049,0.116,0.22218216469990615,pericalcarine
BCEtP,prenatal,-0.017,0.049,0.116,0.22218216469990615,pericalcarine
BCEtP,3y,-0.017,0.049,0.116,0.22218216469990615,pericalcarine
BDCPP,birth,0.005,0.069,0.133,0.0763586736394789,pericalcarine
BDCPP,prenatal,0.005,0.069,0.133,0.0763586736394789,pericalcarine
BDCPP,3y,0.005,0.069,0.133,0.0763586736394789,pericalcarine
DBuP,birth,-0.067,0.015,0.097,0.7629236331240645,pericalcarine
DBuP,prenatal,-0.067,0.015,0.097,0.7629236331240645,pericalcarine
DBuP,3y,-0.067,0.015,0.097,0.7629236331240645,pericalcarine
DPHP,birth,-0.047,0.010,0.067,0.7692033451109149,pericalcarine
DPHP,prenatal,-0.047,0.010,0.067,0.7692033451109149,pericalcarine
DPHP,3y,-0.047,0.010,0.067,0.7692033451109149,pericalcarine
BCEtP,birth,-0.025,0.105,0.236,0.18439866669485572,postcentral
BCEtP,prenatal,-0.025,0.105,0.236,0.18439866669485572,postcentral
BCEtP,3y,-0.025,0.105,0.236,0.18439866669485572,postcentral
BDCPP,birth,-0.220,-0.052,0.115,0.6091472199190244,postcentral
BDCPP,prenatal,-0.220,-0.052,0.115,0.6091472199190244,postcentral
BDCPP,3y,-0.081,0.203,0.486,0.23888931887632434,postcentral
DBuP,birth,-0.262,-0.070,0.122,0.5474638545193107,postcentral
DBuP,prenatal,-0.262,-0.070,0.122,0.5474638545193107,postcentral
DBuP,3y,-0.262,-0.070,0.122,0.5474638545193107,postcentral
DPHP,birth,-0.243,-0.090,0.063,0.33304021886109525,postcentral
DPHP,prenatal,-0.243,-0.090,0.063,0.33304021886109525,postcentral
DPHP,3y,-0.084,0.215,0.514,0.23619321649953426,postcentral
BCEtP,birth,-0.002,0.049,0.100,0.11426730405944807,posteriorcingulate
BCEtP,prenatal,-0.002,0.049,0.100,0.11426730405944807,posteriorcingulate
BCEtP,3y,-0.002,0.049,0.100,0.11426730405944807,posteriorcingulate
BDCPP,birth,-0.014,0.044,0.101,0.21056973825316405,posteriorcingulate
BDCPP,prenatal,-0.014,0.044,0.101,0.21056973825316405,posteriorcingulate
BDCPP,3y,-0.014,0.044,0.101,0.21056973825316405,posteriorcingulate
DBuP,birth,-0.031,0.060,0.150,0.2769382934300938,posteriorcingulate
DBuP,prenatal,-0.031,0.060,0.150,0.2769382934300938,posteriorcingulate
DBuP,3y,-0.031,0.060,0.150,0.2769382934300938,posteriorcingulate
DPHP,birth,-0.097,-0.014,0.069,0.7772449803417774,posteriorcingulate
DPHP,prenatal,-0.097,-0.014,0.069,0.7772449803417774,posteriorcingulate
DPHP,3y,-0.097,-0.014,0.069,0.7772449803417774,posteriorcingulate
BCEtP,birth,-0.001,0.152,0.304,0.10161397175412479,precentral
BCEtP,prenatal,-0.001,0.152,0.304,0.10161397175412479,precentral
BCEtP,3y,-0.001,0.152,0.304,0.10161397175412479,precentral
BDCPP,birth,-0.164,0.048,0.261,0.7099613448140585,precentral
BDCPP,prenatal,-0.164,0.048,0.261,0.7099613448140585,precentral
BDCPP,3y,-0.164,0.048,0.261,0.7099613448140585,precentral
DBuP,birth,-0.383,-0.125,0.134,0.42792579103307704,precentral
DBuP,prenatal,-0.383,-0.125,0.134,0.42792579103307704,precentral
DBuP,3y,-0.383,-0.125,0.134,0.42792579103307704,precentral
DPHP,birth,-0.132,0.087,0.306,0.5136043228370322,precentral
DPHP,prenatal,-0.132,0.087,0.306,0.5136043228370322,precentral
DPHP,3y,-0.132,0.087,0.306,0.5136043228370322,precentral
BCEtP,birth,-0.140,0.103,0.346,0.4855692794760077,precuneus
BCEtP,prenatal,-0.260,-0.111,0.039,0.22453009701583315,precuneus
BCEtP,3y,-0.149,0.103,0.355,0.500385636571056,precuneus
BDCPP,birth,-0.197,0.046,0.289,0.7549260312187291,precuneus
BDCPP,prenatal,-0.197,0.046,0.289,0.7549260312187291,precuneus
