term,conf.low,estimate,conf.high,p.value,outcome
BDCPP,-0.05285634974447868,-0.006446938100122889,0.0399624735442329,0.8192622634107695,entorhinal
BDCPP,-0.1200551046622449,0.04630696227262226,0.21266902920748942,0.6470632233210354,fusiform
BDCPP,-0.2878932817992297,0.019147364248547842,0.3261880102963254,0.9183004991429949,inferiorparietal
BDCPP,-0.11550595144429236,0.1164149027711917,0.34833575698667574,0.40900260986154746,inferiortemporal
BDCPP,-0.026079279667987256,0.0191955012334523,0.06447028213489185,0.4855641422512298,isthmuscingulate
BDCPP,-0.25754806883046966,-0.017837741400764533,0.22187258602894058,0.9025824712161598,lateraloccipital
BDCPP,-0.011178877900411624,0.1046869028714638,0.22055268364333924,0.13723784771392267,lateralorbitofrontal
BDCPP,-0.0037389342701903694,0.14473461019127007,0.29320815465273053,0.1088392868127912,lingual
BDCPP,-0.020057204623405406,0.05639645271078361,0.13285011004497263,0.22500170926425722,medialorbitofrontal
BDCPP,-0.24638074023628093,0.02375628785052375,0.2938933159373284,0.8849863554471232,middletemporal
BDCPP,-0.036052374885908206,0.0010306207200552202,0.038113616326018646,0.9635380295228397,parahippocampal
BDCPP,-0.007393907353377999,0.06874196072668388,0.14487782880674577,0.13751355908419927,paracentral
BDCPP,-0.08137343200909514,0.0032917806405172194,0.08795699329012957,0.9490085631552553,parsopercularis
BDCPP,-0.004595001291140793,0.046171290456781124,0.09693758220470304,0.1346606255748537,parsorbitalis
BDCPP,-0.2475684884423856,-0.1392380828312049,-0.0309076772200242,0.034502821534038164,parstriangularis
BDCPP,0.004956536194078223,0.06896887228209164,0.13298120837010508,0.0763586736394789,pericalcarine
BDCPP,-0.21958852018978883,-0.05207148597249073,0.11544554824480738,0.6091472199190244,postcentral
BDCPP,-0.013730738976502635,0.04375905897955832,0.10124885693561927,0.21056973825316405,posteriorcingulate
BDCPP,-0.1644869793146485,0.04805706015987131,0.2606010996343911,0.7099613448140585,precentral
BDCPP,-0.1968246419157773,0.04610100089845478,0.2890266437126869,0.7549260312187291,precuneus
BDCPP,-0.1024020998540009,-0.0302563794643146,0.04188934092537169,0.49030952855650056,rostralanteriorcingulate
BDCPP,-0.24940571070832138,0.06916592963637727,0.3877375699810759,0.7210030863187084,rostralmiddlefrontal
BDCPP,-0.11727548249943084,0.23784731503599035,0.5929701125714115,0.27061020161653726,superiorfrontal
BDCPP,-0.1845420751601276,0.08792371213052014,0.3603894994211679,0.5955655274694782,superiorparietal
BDCPP,-0.29215684374000295,-0.055222584684104396,0.18171167437179414,0.7014467522948351,superiortemporal
BDCPP,-0.3702532632190389,-0.09983860577754972,0.17057605166393947,0.5436590244075732,supramarginal
BDCPP,-0.05359480521308761,-0.030056935482796112,-0.006519065752504612,0.03569248247669432,transversetemporal
BDCPP,-0.09955928914322568,0.0034638204228351725,0.10648692998889603,0.9558971451910984,insula
DBuP,-0.11684252149178256,-0.02156236476703841,0.07371779195770575,0.7097153516723356,lh_bankssts
DBuP,-0.0598311499932286,0.01818411756185805,0.09619938511694469,0.7014312031401868,rh_bankssts
DBuP,-0.0354591871790279,0.03698201497862064,0.10942321713626918,0.4010679120804965,lh_caudalanteriorcingulate
DBuP,-0.12982763479340628,-0.03313250340096814,0.06356262799147,0.5730211609467395,rh_caudalanteriorcingulate
DBuP,-0.042062985035051494,-0.0030749797775765186,0.03591302547989846,0.8967804987438442,lh_frontalpole
DBuP,-0.018054184107197176,0.014483592105328146,0.04702136831785347,0.46406096027211685,rh_frontalpole
DBuP,-0.09167622396229924,-0.029093994393829894,0.03348823517463945,0.44446228122218723,lh_temporalpole
DBuP,-0.10400939176458784,-0.03413701622330034,0.03573535931798716,0.4216201356847187,rh_temporalpole
DBuP,-0.3404271083711591,-0.14264418745589927,0.055138733459360545,0.23550598232644737,caudalmiddlefrontal
DBuP,-0.15647336075822488,-0.06263541285685711,0.031202535044510663,0.27224162857327194,cuneus
DBuP,-0.08624894273162051,-0.02135127067538673,0.04354640138084704,0.5884005890055396,entorhinal
DBuP,-0.220747778062846,-0.02390795806572717,0.17293186193139165,0.8416509260048722,fusiform
DBuP,-0.3056109985851815,0.01848176488276082,0.3425745283507031,0.9252682846721094,inferiorparietal
DBuP,-0.2065334473328846,0.053278505314627085,0.31309045796213875,0.7358885226615266,inferiortemporal
DBuP,-0.06069802480563407,0.005137502747187224,0.07097303030000851,0.8978665882407777,isthmuscingulate
DBuP,-0.441089833078516,-0.16365066805119322,0.11378849697612958,0.33192899735220827,lateraloccipital
DBuP,-0.14738967772173694,0.011518138939219434,0.17042595560017582,0.9050977580190969,lateralorbitofrontal
DBuP,-0.4114643170065687,-0.21372989970403522,-0.015995482401501754,0.07541830290811669,lingual
DBuP,-0.011571524264530827,0.08092062977603057,0.17341278381659198,0.1501309748632338,medialorbitofrontal
DBuP,-0.07979764898740266,0.17331079185226372,0.4264192326919301,0.2600471713151914,middletemporal
DBuP,-0.053950340116265254,-0.010328599525304285,0.03329314106565668,0.6969340077560575,parahippocampal
DBuP,-0.039805155317980484,0.07102289275002341,0.1818509408180273,0.291843673849581,paracentral
DBuP,-0.1169084323722701,-0.013385138321704007,0.0901381557288621,0.8315821499295378,parsopercularis
DBuP,-0.12535774539316918,-0.060645002419291744,0.004067740554585683,0.12320469277853241,parsorbitalis
DBuP,-0.21558324847405844,-0.08522174129769558,0.045139765878667276,0.28224194136737746,parstriangularis
DBuP,-0.06699912750066671,0.015045951145871242,0.0970910297924092,0.7629236331240645,pericalcarine
DBuP,-0.26235576002575617,-0.07025583106715598,0.1218440978914442,0.5474638545193107,postcentral
DBuP,-0.03061113020357105,0.05968309147535994,0.14997731315429091,0.2769382934300938,posteriorcingulate
DBuP,-0.38312801568082233,-0.12459930379660306,0.13392940808761622,0.42792579103307704,precentral
DBuP,-0.26357533126471866,0.02956038586879648,0.32269610300231166,0.8682590246934101,precuneus
DBuP,-0.12512441014811893,-0.0362962969654674,0.052531816217184134,0.5015148707299393,rostralanteriorcingulate
DBuP,-0.5273371457156475,-0.09806579676386966,0.33120555218790815,0.707093804373734,rostralmiddlefrontal
DBuP,-0.5597055286329617,-0.056611968277084194,0.4464815920787934,0.8531571754840717,superiorfrontal
DBuP,-0.38929748731155717,-0.047526344138461345,0.29424479903463446,0.8190774890647882,superiorparietal
DBuP,-0.1557604126953201,0.11196949799851448,0.379699408692349,0.4915109830702582,superiortemporal
DBuP,-0.36143212566366517,0.015546163246133858,0.39252445215593285,0.9459194298470328,supramarginal
DBuP,-0.035066546561351976,-0.008609878398422666,0.017846789764506647,0.5924493451510231,transversetemporal
DBuP,-0.15554962565174538,-0.014133878789581718,0.12728186807258193,0.8694195310113795,insula
DPHP,-0.06423137131947286,0.004926817645666394,0.07408500661080565,0.9067181339401498,lh_bankssts
DPHP,-0.06616920593415225,-0.005610132370761735,0.054948941192628775,0.8788891195943548,rh_bankssts
DPHP,-0.08806402903857519,-0.02627188251937025,0.03552026399983468,0.48434279525566915,lh_caudalanteriorcingulate
DPHP,-0.09294706960586153,-0.006507146820729446,0.07993277596440264,0.9014549306178771,rh_caudalanteriorcingulate
DPHP,-0.02932386685280829,0.0010005788438026291,0.03132502454041355,0.956717474207024,lh_frontalpole
DPHP,-0.02007432762571627,0.021230742694502692,0.06253581301472165,0.3978583891922858,rh_frontalpole
DPHP,-0.06279632505137214,-0.006584407471111007,0.049627510109150126,0.8472169132655762,lh_temporalpole
DPHP,-0.07903841471219236,-0.02147120783666804,0.03609599903885628,0.5395513785625152,rh_temporalpole
DPHP,-0.21552590800190416,-0.046298423372176316,0.12292906125755151,0.6527029349999753,caudalmiddlefrontal
DPHP,-0.17818295234915585,-0.09673620928205945,-0.015289466214963049,0.05074483892604076,cuneus
DPHP,-0.09590288992565052,-0.030255696254904138,0.035391497415842244,0.4483997440988331,entorhinal
DPHP,-0.3179802036563346,-0.1379620707737395,0.042056062108855596,0.20745989866995795,fusiform
DPHP,-0.2642950197518862,0.010262210262537203,0.2848194402769606,0.9509767816450199,inferiorparietal
DPHP,-0.3882923011813,-0.14848996292804392,0.09131237532521216,0.30842936305358293,inferiortemporal
DPHP,-0.10509990826038723,-0.05642938515797334,-0.007758862055559451,0.056511565104467865,isthmuscingulate
DPHP,-0.4252950816016372,-0.13898861465309845,0.14731785229544028,0.42457996147971944,lateraloccipital
DPHP,-0.1907063993770162,-0.027032152839542505,0.1366420936979312,0.7858825731477925,lateralorbitofrontal
DPHP,-0.23030349755859036,-0.04324846179875701,0.14380657396107632,0.7037213104341848,lingual
DPHP,-0.06391400504782555,0.02062744485951207,0.10516889476684968,0.6881762438272905,medialorbitofrontal
DPHP,-0.3312196620346298,-0.10288252030230205,0.12545462143002573,0.4586167963509268,middletemporal
DPHP,-0.06216058656397587,-0.024727502309207967,0.01270558194555994,0.2772333208435547,parahippocampal
DPHP,-0.030802024501343693,0.05803525195611305,0.1468725284135698,0.28257927676777606,paracentral
DPHP,-0.13543807410535494,-0.053637123080511405,0.028163827944332122,0.2807949198953511,parsopercularis
DPHP,-0.04521569229417115,0.014802240278866471,0.0748201728519041,0.6849845503945334,parsorbitalis
DPHP,-0.21675780749606421,-0.11587442302380944,-0.014991038551554689,0.05885497795651007,parstriangularis
DPHP,-0.04675033509883002,0.01015019819248274,0.0670507314837955,0.7692033451109149,pericalcarine
DPHP,-0.24277010495598875,-0.08994102439726526,0.06288805616145823,0.33304021886109525,postcentral
DPHP,-0.09719412484204601,-0.014263824285431234,0.06866647627118355,0.7772449803417774,posteriorcingulate
DPHP,-0.13221312024543308,0.08709638367124452,0.3064058875879221,0.5136043228370322,precentral
DPHP,-0.3325521163123973,-0.14547755117475358,0.04159701396289012,0.20085770028052463,precuneus
DPHP,-0.13015107004180085,-0.0562332442570758,0.017684581527649255,0.2108147812959007,rostralanteriorcingulate
DPHP,-0.41565830153251443,0.007366363530088206,0.4303910285926908,0.977149516404449,rostralmiddlefrontal
DPHP,-0.3659409572052994,0.04098076109808528,0.44790247940147,0.868430905560143,superiorfrontal
DPHP,-0.4419191406040479,-0.16312824800801892,0.1156626445880101,0.33582397557162225,superiorparietal
DPHP,-0.3604993900602432,-0.12783408961224546,0.10483121083575225,0.3661345890719876,superiortemporal
DPHP,-0.36244868029810456,-0.08906609967486612,0.18431648094837233,0.5920403758568256,supramarginal
DPHP,-0.06817110947031305,-0.0443403329455587,-0.020509556420804355,0.0022099049205847043,transversetemporal
DPHP,-0.07505655914579124,0.04593476596918585,0.16692609108416293,0.5323161792949571,insula
